"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.669599917E0,-8.457681692E-1,1.973149939E0,2.815799788E-2,2.146960025E0
2.679617917E0,-1.259753084E0,1.330514041E0,5.489202332E-1,1.912735964E0
2.689636917E0,-1.757170457E0,6.951345384E-1,8.814794540E-1,2.085153728E0
2.699654917E0,-2.085606806E0,7.518876135E-2,9.073101870E-1,2.275658339E0
2.709673917E0,-2.190832129E0,-4.309737074E-1,8.078337729E-1,2.374463973E0
2.719691917E0,-2.132872481E0,-7.071336097E-1,8.001797676E-1,2.385261123E0
2.729710917E0,-1.972813431E0,-6.993451184E-1,8.927762747E-1,2.275549583E0
2.739728917E0,-1.870630414E0,-4.167766678E-1,9.372209609E-1,2.133387932E0
2.749747917E0,-1.785299950E0,-3.151064515E-2,5.354342151E-1,1.864129456E0
2.759766917E0,-1.675797388E0,2.677837658E-1,-1.407122214E-1,1.702881370E0
2.769784917E0,-1.472870061E0,3.905542445E-1,-7.161435843E-1,1.683668752E0
2.779803917E0,-1.076604841E0,4.497701669E-1,-9.901441097E-1,1.530279891E0
2.789821917E0,-5.629327932E-1,4.879396212E-1,-8.302939515E-1,1.115511743E0
2.799840917E0,-1.148249897E-1,6.358531272E-1,-2.485218680E-1,6.922839710E-1
2.809858917E0,1.305148235E-1,8.655691803E-1,4.248866098E-1,9.730224849E-1
2.819877917E0,2.700676882E-1,1.047228722E0,8.351414394E-1,1.366413472E0
2.829895917E0,3.471486086E-1,1.157710108E0,1.047727489E0,1.599542979E0
2.839914917E0,2.939059094E-1,1.203593209E0,1.136974565E0,1.681585103E0
2.849932917E0,1.984284791E-1,1.214879504E0,1.077169390E0,1.635726128E0
2.859951917E0,1.067739585E-1,1.203248808E0,1.015544634E0,1.578144250E0
2.869974417E0,8.252584755E-2,1.186305916E0,1.130489199E0,1.640773619E0
2.879992417E0,1.291152924E-1,1.181756197E0,1.400258460E0,1.836829394E0
2.890011417E0,2.779082197E-1,1.154059106E0,1.714857373E0,2.085622499E0
2.900029417E0,4.728704694E-1,1.117452028E0,1.979145966E0,2.321491820E0
2.910048417E0,5.958961791E-1,9.813364488E-1,2.240832255E0,2.517824990E0
2.920066417E0,5.061686084E-1,7.532406592E-1,2.493259771E0,2.653285216E0
2.930085417E0,2.620356604E-1,4.969969583E-1,2.537492788E0,2.598949463E0
2.940103417E0,6.173811883E-2,3.322282684E-1,2.334641182E0,2.358969408E0
2.950122417E0,-4.969636291E-2,2.643672377E-1,2.089186618E0,2.106433120E0
2.960141417E0,-1.405854830E-1,4.396965837E-1,1.953280954E0,2.007088401E0
