"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.768752167E0,-2.112372728E0,-3.369815577E0,4.888333681E-1,4.007085428E0
2.778771167E0,-1.372432730E0,-2.815354522E0,6.287211321E-1,3.194539552E0
2.788789167E0,-6.028724921E-1,-2.169218774E0,8.250269258E-1,2.397839602E0
2.798808167E0,2.107242966E-1,-1.498943088E0,1.052136290E0,1.843427754E0
2.808826167E0,8.938556707E-1,-8.631615892E-1,1.617259158E0,2.039498240E0
2.818845167E0,1.520856698E0,-1.807570057E-1,2.904459364E0,3.283528954E0
2.828863167E0,2.373704676E0,7.829840565E-1,5.111944656E0,5.690300176E0
2.838881167E0,3.577372729E0,2.237840820E0,7.048199834E0,8.214782290E0
2.848900167E0,4.549496305E0,3.308021033E0,6.483549421E0,8.583550132E0
2.858918167E0,4.195226957E0,3.352509865E0,4.314061675E0,6.888423604E0
2.868937167E0,3.041192994E0,2.807294135E0,2.511707736E0,4.841325329E0
2.878955167E0,1.796455852E0,2.252717598E0,1.378944190E0,3.194288228E0
2.888974167E0,6.328564292E-1,2.009013397E0,7.412820800E-1,2.232966908E0
2.898992167E0,-3.023162520E-1,1.959127877E0,4.016298942E-1,2.022593317E0
2.909011167E0,-1.139925801E0,1.816806648E0,3.966694088E-1,2.181184047E0
2.919029167E0,-1.739601620E0,1.553397184E0,5.929803188E-1,2.406425205E0
2.929048167E0,-2.133482346E0,1.054391854E0,9.045856038E-1,2.545930913E0
2.939066167E0,-2.394839437E0,4.611889020E-1,1.199860346E0,2.718016921E0
2.949085167E0,-2.615562472E0,-7.391012147E-2,1.525314177E0,3.028731268E0
2.959103167E0,-2.666539083E0,-5.704891500E-1,1.863247135E0,3.302662326E0
2.969122167E0,-2.654458736E0,-1.095279240E0,2.023203420E0,3.512711185E0
2.979140167E0,-2.518319768E0,-1.596488094E0,1.978094344E0,3.578207082E0
2.989159167E0,-2.358985480E0,-2.011782200E0,1.901420975E0,3.636960522E0
2.999177167E0,-2.216538536E0,-2.369968744E0,1.798135904E0,3.709863563E0
3.009199667E0,-2.017955983E0,-2.632187861E0,1.516005263E0,3.646756263E0
3.019217667E0,-1.864681165E0,-2.702654411E0,1.204840128E0,3.497572936E0
3.029236667E0,-1.802460943E0,-2.483452821E0,9.341830400E-1,3.207662906E0
3.039254667E0,-1.822033328E0,-2.087388160E0,7.256251368E-1,2.864179921E0
